"z","test-stat","df1","df2","type.stat","focal","ci.low","ci.high","pval","year","studies","article.num","DOI","pre.reg","op.data","op.mat"
4.46045438615825,20.8,1,237,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
0.69890109335243,0.49,1,237,"F",NA,NA,NA,"p>.481",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.18210949414159,4.82,1,237,"F",NA,NA,NA,"p=.029",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
4.65790482167658,22.77,1,237,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
1.59092384401313,2.55,1,237,"F",NA,NA,NA,"p=.111",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
1.05122585333147,1.11,1,237,"F",NA,NA,NA,"p=.292",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.03584190793181,4.19,1,237,"F",NA,NA,NA,"p=.042",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
8.49634811424618,84.59,1,237,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
3.76383311727143,14.63,1,237,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.02855762790875,4.16,1,236,"F",NA,NA,NA,"p=.042",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
6.42916112232445,45.26,1,237,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
0.887144056619076,0.79,1,237,"F",NA,NA,NA,"p=.373",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
6.07583571955851,40.05,1,236,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
4.36780825105879,19.91,1,237,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.26736843037036,5.25,1,147,"F",NA,NA,NA,"p=.023",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
0.857693584312335,0.74,1,147,"F",NA,NA,NA,"p=.389",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
3.71364374344002,14.51,1,147,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
4.36437447005635,20.41,1,147,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
1.02113525628034,1.05,1,147,"F",NA,NA,NA,"p>.30",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
3.2854908649776,11.24,1,147,"F",NA,NA,NA,"p<.01",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.03390747621742,4.21,1,147,"F",NA,NA,NA,"p<.05",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
14.0988785726177,423.64,1,147,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.63238052884981,7.12,1,147,"F",NA,NA,NA,"p=.008",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.61970817141516,7.05,1,147,"F",NA,NA,NA,"p=.009",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
8.78211209658742,199.23,1,47,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
8.06790936614189,82.22,1,147,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
3.77172657035665,14.99,1,147,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
8.41989257116186,91.48,1,147,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
7.73514859229674,74.14,1,147,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
8.60664902468839,90.57,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.46713391707406,6.2,1,193,"F",NA,NA,NA,"p=.014",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
4.91101896676107,25.76,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
9.29526081144678,109.32,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
3.05846959127958,9.61,1,193,"F",NA,NA,NA,"p=.002",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
1.79293397977465,3.25,1,193,"F",NA,NA,NA,"p=.073",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
5.22197556195694,29.37,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
4.8641502194862,25.24,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
9.35010756594428,110.93,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
4.27811942448026,19.25,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
7.94769835074129,74.95,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
8.88751791592229,97.9,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
8.62279420989632,90.98,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
5.30890982841835,30.43,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
3.69055593188887,14.15,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
7.58534631128225,67.23,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
0.582084261356463,0.34,1,193,"F",NA,NA,NA,"p>.55",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.57245558556019,6.75,1,193,"F",NA,NA,NA,"p=.010",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
7.20784114161342,59.79,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
3.83222588010178,15.3,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.20793296086307,4.95,1,193,"F",NA,NA,NA,"p=.027",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
1.42961075426088,2.06,1,193,"F",NA,NA,NA,"p=.152",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
8.2622038866152,82.14,1,193,"F",NA,NA,NA,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
0.623376792921735,0.39,1,193,"F",NA,NA,NA,"p=.533",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
6.79718341086683,52.35,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
10.1394421517336,136.21,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
1.27238307631435,1.63,1,193,"F",NA,NA,NA,"p=.203",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
5.28285964789888,30.11,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
4.59667292124657,22.39,1,193,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
13.3038503076692,279.37,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
3.35176238447159,11.57,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
15.5716621608532,459.49,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.06537141850772,4.32,1,209,"F",NA,NA,NA,"p=.039",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.41124223236193,5.91,1,209,"F",NA,NA,NA,"p=.016",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
13.0723552975662,265.28,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
9.48626845205221,112.79,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
9.46436069937083,112.15,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
7.55206791686921,65.75,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
11.3032668776766,176.69,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
11.8868953997856,202.55,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
8.953047957917,97.97,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
7.80948936455538,71.01,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
9.29413903872132,107.27,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
7.6540066456303,67.8,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
7.91981668987075,73.35,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
7.5731267224229,66.17,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
10.1022624148537,132.3,1,207,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
0.0998780946700822,0.01,1,207,"F",NA,NA,NA,"p=.943",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
0.315807960147032,0.1,1,207,"F",NA,NA,NA,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
9.86859883879129,124.72,1,207,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
14.7468521069845,386.25,1,207,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
12.3866956140792,227.2,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
10.9247625712542,161.44,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
11.6454656818395,191.49,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
11.7420214398078,195.85,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
15.1781018251515,421.81,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.70568306502369,7.47,1,207,"F",NA,NA,NA,"p=.007",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
4.0644711232898,17.24,1,207,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
13.6394832009804,301.01,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
10.2216846931889,135.95,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
1.06498206618118,1.14,1,209,"F",NA,NA,NA,"p=.287",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
4.48927324500441,21.21,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
10.8513182054983,158.61,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
3.03811254840002,9.46,1,209,"F",NA,NA,NA,"p=.002",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.249366779594,5.14,1,193,"F",NA,NA,NA,"p=.024",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
3.68948727291984,14.1,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
0.5735433253843,0.33,1,209,"F",NA,NA,NA,"p=.566",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
7.27712121642978,60.43,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
8.98406212441501,98.79,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
4.68297756903698,23.18,1,209,"F",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
5.7575,0.47,NA,NA,"CI",NA,0.31,0.63,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
5.096,-0.26,NA,NA,"CI",NA,-0.36,-0.16,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
7.80436363636364,1.095,NA,NA,"CI",NA,0.82,1.37,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.07878787878788,0.07,NA,NA,"CI",NA,0.004,0.14,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
1.84905660377358,0.05,NA,NA,"CI",NA,-0.003,0.09,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
0.98,0.02,NA,NA,"CI",NA,-0.02,0.04,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
6.51225806451613,-0.515,NA,NA,"CI",NA,-0.67,-0.36,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
0.392,0.01,NA,NA,"CI",NA,-0.04,0.005,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.20845070422535,0.08,NA,NA,"CI",NA,0.009,0.2,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.02758620689655,0.03,NA,NA,"CI",NA,0.001,0.08,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
7.98,0.57,NA,NA,"CI",NA,0.43,0.71,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.06990654205607,0.0565,NA,NA,"CI",NA,0.003,0.11,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.156,0.11,NA,NA,"CI",NA,0.01,0.26,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
2.1,0.03,NA,NA,"CI",NA,0.002,0.09,NA,2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
NA,NA,NA,NA,"pval",NA,NA,NA,"p=.113",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
NA,NA,NA,NA,"pval",NA,NA,NA,"p=.059",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
NA,NA,NA,NA,"pval",NA,NA,NA,"p=.902",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
NA,NA,NA,NA,"pval",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
NA,NA,NA,NA,"pval",NA,NA,NA,"p<.001",2020,NA,1,"DOI:org/https://doi.org/10.1037/0022-3514.83.4.843",FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,2,"doi.org/10.1016/j.jesp.2019.103937",FALSE,FALSE,FALSE
3.76706985281403,2.05,61,169,"F",NA,NA,NA,"p<.001",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
1.08570415748799,1.19,1,115,"F",NA,NA,NA,"p=.179",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
6.21016780013963,6.61,1,162,"t",NA,NA,NA,"p<.001",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
0.309476112458687,0.31,1,162,"t",NA,NA,NA,"p=.761",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
2.14138672282273,2.16,1,162,"t",NA,NA,NA,"p=.033",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
6.28522978153033,6.7,1,162,"t",NA,NA,NA,"p<.001",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
3.08898982232002,3.14,1,162,"t",NA,NA,NA,"p=.002",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
3.46894361439778,3.54,1,162,"t",NA,NA,NA,"p=.001",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
4.77168149309612,5.05,1,107,"t",NA,NA,NA,"p<.001",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
3.70816743044471,3.84,1,107,"t",NA,NA,NA,"p<.001",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
1.01679851184066,1.02,1,162,"t",NA,NA,NA,"p=.310",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
1.33425029986687,1.34,1,162,"t",NA,NA,NA,"p=.182",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
2.32675061516258,2.35,1,162,"t",NA,NA,NA,"p=.020",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
0.638609954496853,0.64,1,162,"t",NA,NA,NA,"p=.527",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
1.24508021634983,1.25,1,162,"t",NA,NA,NA,"p=.212",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
0.219644362167789,0.22,1,162,"t",NA,NA,NA,"p=.829",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
6.67160611474583,7.45,1,107,"t",NA,NA,NA,"p<.001",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
5.60608587217649,6.06,1,107,"t",NA,NA,NA,"p<.001",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
0.52821733885394,0.53,1,95,"t",NA,NA,NA,"p=.600",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
4.49621065389974,4.76,1,95,"t",NA,NA,NA,"p<.001",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
2.26297674032422,2.3,1,95,"t",NA,NA,NA,"p=.024",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
3.29466713559694,3.51,1,48,"t",NA,NA,NA,"p<.001",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
0.476803505378254,0.48,1,46,"t",NA,NA,NA,"p=.632",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
2.17297896738421,2.19,1,184,"t",NA,NA,NA,"p=.030",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
2.65079304709636,2.68,1,184,"t",NA,NA,NA,"p=.008",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
2.84445978229832,2.88,1,184,"t",NA,NA,NA,"p=.005",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
1.35879306308667,1.37,1,87,"t",NA,NA,NA,"p=.175",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
2.72873110821213,2.79,1,96,"t",NA,NA,NA,"p=.006",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
2.00350164639918,2.03,1,96,"t",NA,NA,NA,"p=.046",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
0.598892703487923,0.6,1,184,"t",NA,NA,NA,"p=.552",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
1.89805673423103,1.91,1,184,"t",NA,NA,NA,"p=.058",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
0.937600152984497,0.94,1,184,"t",NA,NA,NA,"p=.349",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
1.29365704676911,1.3,1,137,"t",NA,NA,NA,"p=.196",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
1.48131408098916,1.49,1,137,"t",NA,NA,NA,"p=.140",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
0.359258782440156,0.36,1,137,"t",NA,NA,NA,"p=.718",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
1.55031068720434,1.56,1,137,"t",NA,NA,NA,"p=.121",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
3.89909884035011,4.01,1,146,"t",NA,NA,NA,"p<.001",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
2.41154113576905,2.44,1,146,"t",NA,NA,NA,"p=.016",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
2.26595543396022,2.29,1,146,"t",NA,NA,NA,"p=.024",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
1.68878688011084,1.7,1,146,"t",NA,NA,NA,"p=.092",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
4.3835357479897,4.54,1,146,"t",NA,NA,NA,"p<.001",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
1.93417171748273,1.95,1,146,"t",NA,NA,NA,"p=.053",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
2.55660330482416,2.59,1,146,"t",NA,NA,NA,"p=.011",2020,NA,3,"doi.org/10.1016/j.jesp.2019.103879",FALSE,FALSE,FALSE
